Datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,hour,weekday,month,is_weekend
2004-09-15 14:00:00,3.1049999999999995,275.0,16.1,323.67499999999995,107.42500000000001,24.2,65.6,1.9501,14,2,9,0
2004-09-15 15:00:00,3.17,275.0,18.6,329.45,108.95,24.6,63.9,1.9459,15,2,9,0
2004-09-15 16:00:00,3.2349999999999994,275.0,17.2,335.225,110.475,26.3,56.5,1.9018,16,2,9,0
2004-09-15 17:00:00,3.3,275.0,17.3,341.0,112.0,26.9,53.1,1.8557,17,2,9,0
2004-09-15 18:00:00,6.1,275.0,28.6,622.0,170.0,26.5,50.8,1.7334,18,2,9,0
2004-09-15 19:00:00,6.7,275.0,31.8,615.0,173.0,25.1,55.8,1.7511,19,2,9,0
2004-09-15 20:00:00,4.4,275.0,20.1,443.0,135.0,23.9,58.9,1.7276,20,2,9,0
2004-09-15 21:00:00,1.9,275.0,9.2,219.0,93.0,23.1,62.8,1.7562,21,2,9,0
2004-09-15 22:00:00,1.8,275.0,10.3,203.0,74.0,22.1,67.3,1.7671,22,2,9,0
2004-09-15 23:00:00,1.5,275.0,8.6,165.0,69.0,22.1,66.5,1.7441,23,2,9,0
2004-09-16 00:00:00,1.6,275.0,8.6,339.0,109.0,21.1,70.1,1.7366,0,3,9,0
2004-09-16 01:00:00,0.8,275.0,4.8,103.0,55.0,21.9,67.1,1.7394,1,3,9,0
2004-09-16 02:00:00,0.5,275.0,2.6,74.0,49.0,21.7,67.4,1.7262,2,3,9,0
2004-09-16 03:00:00,0.7,275.0,4.3,73.0,45.5,20.2,73.8,1.7229,3,3,9,0
2004-09-16 04:00:00,0.6,275.0,4.5,72.0,42.0,19.1,76.0,1.6668,4,3,9,0
2004-09-16 05:00:00,0.9,275.0,6.6,180.0,50.0,19.4,75.4,1.6802,5,3,9,0
2004-09-16 06:00:00,1.4,275.0,10.1,239.0,53.0,19.7,74.4,1.6829,6,3,9,0
2004-09-16 07:00:00,4.2,275.0,23.4,664.0,86.0,19.9,74.3,1.7083,7,3,9,0
2004-09-16 08:00:00,4.1,275.0,25.0,525.0,81.0,20.4,72.8,1.7198,8,3,9,0
2004-09-16 09:00:00,3.6,275.0,21.6,543.0,96.0,21.6,67.7,1.7254,9,3,9,0
2004-09-16 10:00:00,2.5,275.0,13.0,390.0,96.0,22.9,59.1,1.633,10,3,9,0
2004-09-16 11:00:00,1.3,275.0,6.8,217.0,79.0,18.7,73.1,1.5608,11,3,9,0
2004-09-16 12:00:00,1.7,275.0,10.0,248.0,95.0,21.1,58.3,1.4444,12,3,9,0
2004-09-16 13:00:00,2.1,275.0,11.7,333.0,127.0,23.3,47.1,1.3281,13,3,9,0
2004-09-16 14:00:00,1.7,275.0,9.8,279.0,102.0,22.9,47.9,1.3208,14,3,9,0
2004-09-16 15:00:00,1.9,275.0,10.2,339.0,107.0,23.3,46.2,1.301,15,3,9,0
2004-09-16 16:00:00,2.3,275.0,12.0,315.0,110.0,23.7,45.4,1.315,16,3,9,0
2004-09-16 17:00:00,3.3,275.0,17.7,365.0,124.0,23.8,46.1,1.3373,17,3,9,0
2004-09-16 18:00:00,3.5,275.0,18.8,338.0,113.0,23.0,49.3,1.3689,18,3,9,0
2004-09-16 19:00:00,3.6,275.0,17.6,318.0,104.0,21.9,53.1,1.3787,19,3,9,0
2004-09-16 20:00:00,2.9,275.0,13.8,302.0,117.0,21.3,54.8,1.3742,20,3,9,0
2004-09-16 21:00:00,2.0,275.0,9.4,214.0,94.0,21.2,55.2,1.3699,21,3,9,0
2004-09-16 22:00:00,1.9,275.0,9.6,263.6666666666667,99.0,21.4,54.8,1.3813,22,3,9,0
2004-09-16 23:00:00,1.5,275.0,8.5,313.33333333333337,104.0,20.8,57.2,1.3925,23,3,9,0
2004-09-17 00:00:00,1.1,275.0,10.7,363.0,109.0,21.3,55.8,1.3974,0,4,9,0
2004-09-17 01:00:00,0.8,275.0,6.1,178.0,72.0,21.4,52.1,1.3125,1,4,9,0
2004-09-17 02:00:00,0.5,275.0,3.2,55.0,40.0,20.6,56.6,1.3583,2,4,9,0
2004-09-17 03:00:00,0.4,275.0,2.0,43.5,31.5,20.0,59.1,1.3694,3,4,9,0
2004-09-17 04:00:00,0.3,275.0,1.2,32.0,23.0,19.7,61.9,1.4017,4,4,9,0
2004-09-17 05:00:00,0.3,275.0,1.3,35.0,24.0,19.6,59.1,1.3346,5,4,9,0
2004-09-17 06:00:00,0.5,275.0,2.2,84.0,41.0,19.8,56.7,1.2941,6,4,9,0
2004-09-17 07:00:00,2.4,275.0,14.6,456.0,99.0,20.2,55.6,1.3043,7,4,9,0
2004-09-17 08:00:00,2.2,275.0,9.7,342.0,91.0,19.7,57.8,1.3112,8,4,9,0
2004-09-17 09:00:00,1.4,275.0,6.7,239.0,81.0,20.2,53.1,1.2442,9,4,9,0
2004-09-17 10:00:00,1.6,275.0,7.6,337.0,95.0,22.0,47.0,1.2259,10,4,9,0
2004-09-17 11:00:00,1.6,275.0,8.6,351.0,113.0,23.5,41.6,1.1884,11,4,9,0
2004-09-17 12:00:00,1.6,275.0,9.0,209.0,89.0,22.8,41.8,1.1417,12,4,9,0
2004-09-17 13:00:00,2.1,275.0,10.7,257.0,88.0,23.4,40.4,1.15,13,4,9,0
2004-09-17 14:00:00,1.1,275.0,6.3,169.0,81.0,23.2,42.8,1.2017,14,4,9,0
2004-09-17 15:00:00,1.6,275.0,9.4,216.0,82.0,23.6,43.2,1.2433,15,4,9,0
2004-09-17 16:00:00,2.4,275.0,12.5,303.0,115.0,23.9,40.8,1.1937,16,4,9,0
2004-09-17 17:00:00,2.9,275.0,15.2,320.0,112.0,23.6,42.8,1.23,17,4,9,0
2004-09-17 18:00:00,2.7,275.0,14.8,310.0,116.0,23.2,43.3,1.2161,18,4,9,0
2004-09-17 19:00:00,3.1,275.0,15.9,341.0,129.0,22.8,42.5,1.1608,19,4,9,0
2004-09-17 20:00:00,2.2,275.0,10.0,272.0,110.0,22.3,42.2,1.1209,20,4,9,0
2004-09-17 21:00:00,1.5,275.0,6.9,229.0,105.0,22.1,43.0,1.1271,21,4,9,0
2004-09-17 22:00:00,1.2,275.0,5.5,168.0,90.0,22.2,42.7,1.1237,22,4,9,0
2004-09-17 23:00:00,1.3,275.0,6.3,173.0,94.0,22.1,42.8,1.1265,23,4,9,0
2004-09-18 00:00:00,1.4,275.0,6.7,186.0,96.0,22.1,43.5,1.1443,0,5,9,1
2004-09-18 01:00:00,0.9,275.0,3.7,112.0,70.0,21.5,45.6,1.1528,1,5,9,1
2004-09-18 02:00:00,0.7,275.0,3.2,79.0,57.0,21.1,44.5,1.098,2,5,9,1
2004-09-18 03:00:00,0.6,275.0,2.4,70.5,51.0,20.4,47.1,1.1178,3,5,9,1
2004-09-18 04:00:00,0.55,275.0,2.7,62.0,45.0,20.6,45.9,1.0993,4,5,9,1
2004-09-18 05:00:00,0.5,275.0,2.3,58.0,42.0,20.2,46.7,1.0899,5,5,9,1
2004-09-18 06:00:00,0.8,275.0,3.6,122.0,71.0,20.1,47.8,1.1144,6,5,9,1
2004-09-18 07:00:00,1.2,275.0,6.4,173.0,82.0,20.0,50.7,1.1724,7,5,9,1
2004-09-18 08:00:00,1.1,275.0,5.0,176.0,81.0,20.7,49.7,1.197,8,5,9,1
2004-09-18 09:00:00,1.6,275.0,7.9,233.0,89.0,24.3,39.5,1.1842,9,5,9,1
2004-09-18 10:00:00,1.4,275.0,6.6,210.0,83.0,25.4,34.8,1.1119,10,5,9,1
2004-09-18 11:00:00,1.2,275.0,5.2,178.0,82.0,26.6,30.7,1.0501,11,5,9,1
2004-09-18 12:00:00,1.4,275.0,6.6,189.0,78.0,27.7,28.1,1.0272,12,5,9,1
2004-09-18 13:00:00,1.6,275.0,7.6,210.0,79.0,27.6,28.7,1.0406,13,5,9,1
2004-09-18 14:00:00,1.1,275.0,5.0,162.0,78.0,27.6,29.2,1.0594,14,5,9,1
2004-09-18 15:00:00,1.1,275.0,5.3,137.0,73.0,28.1,28.6,1.0715,15,5,9,1
2004-09-18 16:00:00,1.3,275.0,5.3,165.0,73.0,29.1,26.8,1.0648,16,5,9,1
2004-09-18 17:00:00,1.5,275.0,6.5,204.0,100.0,28.4,28.3,1.0798,17,5,9,1
2004-09-18 18:00:00,2.0,275.0,9.2,266.0,122.0,26.6,32.1,1.102,18,5,9,1
2004-09-18 19:00:00,2.4,275.0,11.6,299.0,132.0,25.3,35.3,1.1262,19,5,9,1
2004-09-18 20:00:00,2.0,275.0,9.2,234.0,116.0,24.7,37.1,1.1397,20,5,9,1
2004-09-18 21:00:00,1.5,275.0,7.5,181.0,109.0,23.5,40.6,1.1588,21,5,9,1
2004-09-18 22:00:00,1.7,275.0,9.0,210.0,109.0,22.8,43.4,1.1915,22,5,9,1
2004-09-18 23:00:00,2.5,275.0,12.1,304.0,116.0,22.2,47.9,1.2626,23,5,9,1
2004-09-19 00:00:00,2.2,275.0,10.5,255.0,104.0,21.3,50.5,1.2652,0,6,9,1
2004-09-19 01:00:00,1.4,275.0,7.1,149.0,81.0,20.6,53.2,1.2742,1,6,9,1
2004-09-19 02:00:00,1.2,275.0,6.2,112.0,64.0,19.6,56.6,1.2797,2,6,9,1
2004-09-19 03:00:00,1.2,275.0,7.8,101.0,59.0,18.8,59.8,1.2847,3,6,9,1
2004-09-19 04:00:00,0.9,275.0,3.8,90.0,54.0,18.8,59.5,1.2758,4,6,9,1
2004-09-19 05:00:00,0.5,275.0,2.3,46.0,35.0,19.3,57.0,1.2603,5,6,9,1
2004-09-19 06:00:00,0.6,275.0,2.9,76.0,44.0,18.2,60.8,1.2567,6,6,9,1
2004-09-19 07:00:00,1.0,275.0,4.8,139.0,62.0,16.8,66.8,1.2721,7,6,9,1
2004-09-19 08:00:00,1.3,275.0,7.7,179.0,68.0,18.6,60.0,1.2757,8,6,9,1
2004-09-19 09:00:00,1.7,275.0,8.8,224.0,85.0,22.2,48.0,1.2678,9,6,9,1
2004-09-19 10:00:00,2.2,275.0,10.6,272.0,110.0,26.5,35.7,1.2149,10,6,9,1
2004-09-19 11:00:00,2.1,275.0,10.2,251.0,115.0,30.0,28.5,1.1883,11,6,9,1
2004-09-19 12:00:00,2.2,275.0,11.0,250.0,129.0,32.2,24.7,1.1696,12,6,9,1
2004-09-19 13:00:00,2.0,275.0,11.9,178.0,106.0,29.6,28.6,1.1628,13,6,9,1
2004-09-19 14:00:00,2.0,275.0,10.8,137.0,87.0,29.8,28.5,1.1809,14,6,9,1
2004-09-19 15:00:00,1.2,275.0,5.1,119.0,70.0,31.1,26.1,1.163,15,6,9,1
2004-09-19 16:00:00,1.8,275.0,8.3,193.0,106.0,34.6,22.4,1.212,16,6,9,1
2004-09-19 17:00:00,4.3,275.0,20.7,329.0,151.0,33.2,25.4,1.2722,17,6,9,1
2004-09-19 18:00:00,3.8,275.0,16.8,413.0,179.0,30.0,31.4,1.3074,18,6,9,1
2004-09-19 19:00:00,4.4,275.0,20.4,489.0,188.0,27.5,38.1,1.3756,19,6,9,1
2004-09-19 20:00:00,3.8,275.0,15.3,470.0,187.0,26.2,42.5,1.423,20,6,9,1
2004-09-19 21:00:00,1.9,275.0,8.8,228.0,121.0,24.7,46.4,1.4206,21,6,9,1
2004-09-19 22:00:00,1.7,275.0,8.5,169.0,99.0,23.6,50.0,1.4383,22,6,9,1
2004-09-19 23:00:00,1.8,275.0,8.7,189.0,100.0,22.7,53.6,1.4632,23,6,9,1
2004-09-20 00:00:00,1.1,275.0,5.7,100.0,79.0,22.7,53.8,1.4666,0,0,9,0
2004-09-20 01:00:00,0.8,275.0,4.0,71.0,57.0,22.8,53.0,1.4577,1,0,9,0
2004-09-20 02:00:00,0.7,275.0,3.0,52.0,43.0,21.4,57.6,1.4469,2,0,9,0
2004-09-20 03:00:00,0.6,275.0,2.2,54.5,46.5,19.9,62.3,1.4363,3,0,9,0
2004-09-20 04:00:00,0.5,275.0,2.2,57.0,50.0,19.5,63.5,1.4269,4,0,9,0
2004-09-20 05:00:00,0.5,275.0,2.7,69.0,47.0,20.2,60.8,1.4243,5,0,9,0
2004-09-20 06:00:00,0.9,275.0,4.7,126.0,60.0,19.4,63.5,1.4139,6,0,9,0
2004-09-20 07:00:00,3.5,275.0,21.7,376.0,91.0,18.7,65.6,1.4039,7,0,9,0
2004-09-20 08:00:00,4.6,275.0,32.2,556.5,125.0,20.1,60.6,1.4062,8,0,9,0
2004-09-20 09:00:00,5.7,275.0,27.5,737.0,159.0,23.5,49.7,1.4156,9,0,9,0
2004-09-20 10:00:00,3.5,275.0,18.1,481.0,173.0,26.4,41.9,1.4237,10,0,9,0
2004-09-20 11:00:00,3.7,275.0,18.6,425.0,174.0,29.9,34.0,1.4096,11,0,9,0
2004-09-20 12:00:00,3.1,275.0,17.6,330.0,165.0,31.5,30.8,1.4017,12,0,9,0
2004-09-20 13:00:00,3.0,275.0,16.3,303.0,136.0,30.2,30.2,1.2744,13,0,9,0
2004-09-20 14:00:00,2.6,275.0,11.8,283.0,125.0,30.5,29.3,1.2612,14,0,9,0
2004-09-20 15:00:00,2.4,275.0,11.9,264.0,122.0,31.8,27.4,1.2673,15,0,9,0
2004-09-20 16:00:00,2.6,275.0,15.5,280.0,124.0,34.3,23.2,1.2326,16,0,9,0
2004-09-20 17:00:00,5.0,275.0,28.8,505.0,184.0,34.1,23.0,1.2081,17,0,9,0
2004-09-20 18:00:00,5.6,275.0,31.1,566.0,200.0,30.5,29.2,1.2585,18,0,9,0
2004-09-20 19:00:00,6.5,275.0,34.9,681.0,225.0,28.1,32.4,1.2173,19,0,9,0
2004-09-20 20:00:00,4.1,275.0,19.5,448.0,168.0,26.5,31.7,1.0787,20,0,9,0
2004-09-20 21:00:00,2.1,275.0,11.7,231.0,118.0,24.8,33.7,1.0377,21,0,9,0
2004-09-20 22:00:00,2.0,275.0,9.9,230.0,115.0,23.9,38.1,1.1123,22,0,9,0
2004-09-20 23:00:00,1.4,275.0,7.7,146.0,94.0,23.0,43.0,1.1897,23,0,9,0
2004-09-21 00:00:00,0.8,275.0,4.4,77.0,62.0,23.5,44.7,1.2755,0,1,9,0
2004-09-21 01:00:00,0.8,275.0,4.1,82.0,68.0,22.3,47.7,1.2643,1,1,9,0
2004-09-21 02:00:00,0.6,275.0,3.1,55.0,50.0,22.1,49.8,1.3094,2,1,9,0
2004-09-21 03:00:00,0.5,275.0,2.4,48.5,43.0,21.8,51.4,1.3272,3,1,9,0
2004-09-21 04:00:00,0.4,275.0,2.1,42.0,36.0,20.8,55.9,1.3581,4,1,9,0
2004-09-21 05:00:00,0.6,275.0,3.3,102.0,53.0,18.8,63.0,1.3582,5,1,9,0
2004-09-21 06:00:00,1.4,275.0,8.1,231.0,79.0,18.3,65.5,1.3686,6,1,9,0
2004-09-21 07:00:00,5.6,275.0,31.4,699.0,133.0,18.2,66.1,1.3679,7,1,9,0
2004-09-21 08:00:00,7.3,275.0,41.2,738.0,148.0,19.6,60.7,1.3713,8,1,9,0
2004-09-21 09:00:00,5.3,275.0,27.3,665.0,161.0,22.6,51.4,1.392,9,1,9,0
2004-09-21 10:00:00,4.4,275.0,24.2,598.0,191.0,25.8,44.2,1.4512,10,1,9,0
2004-09-21 11:00:00,3.1,275.0,17.0,340.0,158.0,28.5,39.0,1.4928,11,1,9,0
2004-09-21 12:00:00,3.3,275.0,17.7,374.0,157.0,30.1,35.1,1.4782,12,1,9,0
2004-09-21 13:00:00,3.8,275.0,19.3,401.0,188.0,29.4,36.4,1.4718,13,1,9,0
2004-09-21 14:00:00,2.3,275.0,12.7,275.0,143.0,29.2,37.9,1.5116,14,1,9,0
2004-09-21 15:00:00,2.6,275.0,14.6,278.0,152.0,30.5,34.9,1.5015,15,1,9,0
2004-09-21 16:00:00,3.2,275.0,17.8,342.0,168.0,31.5,31.4,1.431,16,1,9,0
2004-09-21 17:00:00,5.0,275.0,26.6,479.0,205.0,31.2,31.4,1.3987,17,1,9,0
2004-09-21 18:00:00,5.6,275.0,30.3,553.0,204.0,28.5,37.2,1.4282,18,1,9,0
2004-09-21 19:00:00,5.4,275.0,28.7,531.0,210.0,26.7,42.3,1.4618,19,1,9,0
2004-09-21 20:00:00,4.4,275.0,20.0,428.0,173.0,24.8,49.0,1.5092,20,1,9,0
2004-09-21 21:00:00,2.4,275.0,11.9,229.0,123.0,23.6,53.6,1.5374,21,1,9,0
2004-09-21 22:00:00,1.5,275.0,8.1,145.0,92.0,23.0,55.8,1.548,22,1,9,0
2004-09-21 23:00:00,1.3,275.0,7.7,112.0,77.0,22.1,58.4,1.5393,23,1,9,0
2004-09-22 00:00:00,1.1,275.0,5.9,99.0,74.0,22.6,56.3,1.5233,0,2,9,0
2004-09-22 01:00:00,1.0,275.0,5.1,98.0,74.0,21.0,61.3,1.5031,1,2,9,0
2004-09-22 02:00:00,0.6,275.0,2.4,54.0,47.0,23.0,54.0,1.501,2,2,9,0
2004-09-22 03:00:00,0.5,275.0,2.4,56.5,45.5,19.8,65.3,1.4894,3,2,9,0
2004-09-22 04:00:00,0.6,275.0,3.8,59.0,44.0,18.3,70.8,1.4794,4,2,9,0
2004-09-22 05:00:00,0.8,275.0,5.0,162.0,69.0,18.1,72.5,1.4876,5,2,9,0
2004-09-22 06:00:00,1.5,275.0,9.7,268.0,79.0,18.3,71.0,1.4807,6,2,9,0
2004-09-22 07:00:00,4.1,275.0,25.9,531.0,108.0,18.5,68.9,1.4565,7,2,9,0
2004-09-22 08:00:00,5.5,275.0,34.3,517.0,119.0,20.1,62.7,1.461,8,2,9,0
2004-09-22 09:00:00,5.5,275.0,29.0,701.0,165.0,23.5,52.0,1.4833,9,2,9,0
2004-09-22 10:00:00,3.7,275.0,20.0,510.0,172.0,26.8,42.7,1.4864,10,2,9,0
2004-09-22 11:00:00,3.3,275.0,18.3,415.0,180.0,29.1,36.7,1.4543,11,2,9,0
2004-09-22 12:00:00,2.5,275.0,13.4,243.0,130.0,30.8,32.0,1.4014,12,2,9,0
2004-09-22 13:00:00,2.6,275.0,14.0,267.0,120.0,27.9,37.0,1.372,13,2,9,0
2004-09-22 14:00:00,2.2,275.0,12.1,233.0,117.0,28.5,37.3,1.4291,14,2,9,0
2004-09-22 15:00:00,2.6,275.0,15.3,295.0,141.0,30.2,32.9,1.3865,15,2,9,0
2004-09-22 16:00:00,2.9,275.0,16.1,309.0,151.0,32.9,27.7,1.3622,16,2,9,0
2004-09-22 17:00:00,5.0,275.0,27.3,506.0,218.0,32.2,28.8,1.3624,17,2,9,0
2004-09-22 18:00:00,5.1,275.0,26.2,479.0,213.0,28.8,39.0,1.5203,18,2,9,0
2004-09-22 19:00:00,5.2,275.0,26.7,460.0,194.0,26.7,43.3,1.4881,19,2,9,0
2004-09-22 20:00:00,3.8,275.0,18.3,363.0,167.0,24.6,54.0,1.6461,20,2,9,0
2004-09-22 21:00:00,2.2,275.0,11.9,213.0,115.0,23.4,59.9,1.6992,21,2,9,0
2004-09-22 22:00:00,2.1,275.0,11.5,183.0,98.0,22.5,62.6,1.6883,22,2,9,0
2004-09-22 23:00:00,1.8,275.0,9.6,163.0,93.0,22.9,62.0,1.7127,23,2,9,0
2004-09-23 00:00:00,1.6,275.0,8.0,152.0,87.0,22.2,64.9,1.719,0,3,9,0
2004-09-23 01:00:00,1.4,275.0,6.9,104.0,71.0,21.4,68.5,1.7261,1,3,9,0
2004-09-23 02:00:00,0.8,275.0,3.7,61.0,49.0,22.2,63.0,1.6673,2,3,9,0
2004-09-23 03:00:00,0.5,275.0,2.4,57.5,46.5,22.4,59.9,1.6069,3,3,9,0
2004-09-23 04:00:00,0.5,275.0,2.2,54.0,44.0,21.1,63.8,1.5817,4,3,9,0
2004-09-23 05:00:00,0.5,275.0,2.5,84.0,58.0,22.9,57.5,1.5879,5,3,9,0
2004-09-23 06:00:00,0.9,275.0,6.3,132.0,66.0,21.3,63.2,1.5794,6,3,9,0
2004-09-23 07:00:00,3.2,275.0,21.6,422.0,112.0,21.3,63.5,1.5941,7,3,9,0
2004-09-23 08:00:00,2.8,275.0,18.8,282.0,104.0,23.7,54.4,1.5765,8,3,9,0
2004-09-23 09:00:00,2.7,275.0,18.1,293.0,103.0,25.0,50.8,1.5903,9,3,9,0
2004-09-23 10:00:00,2.4,275.0,14.8,334.0,118.0,26.3,48.1,1.6199,10,3,9,0
2004-09-23 11:00:00,2.7,275.0,15.9,324.0,129.0,26.4,47.3,1.6006,11,3,9,0
2004-09-23 12:00:00,2.8,275.0,16.1,294.0,127.0,29.3,39.5,1.5855,12,3,9,0
2004-09-23 13:00:00,2.9,275.0,17.2,273.0,130.0,29.0,39.6,1.5581,13,3,9,0
2004-09-23 14:00:00,2.6,275.0,15.8,275.0,130.0,29.8,38.0,1.5642,14,3,9,0
2004-09-23 15:00:00,2.6,275.0,15.1,282.0,118.0,30.4,37.2,1.588,15,3,9,0
2004-09-23 16:00:00,3.2,275.0,18.9,323.0,146.0,31.5,34.9,1.5903,16,3,9,0
2004-09-23 17:00:00,4.6,275.0,25.2,442.0,190.0,31.6,34.8,1.5925,17,3,9,0
2004-09-23 18:00:00,4.9,275.0,26.1,431.0,189.0,29.0,40.5,1.5949,18,3,9,0
2004-09-23 19:00:00,4.7,275.0,25.6,402.0,173.0,27.2,45.9,1.6302,19,3,9,0
2004-09-23 20:00:00,3.3,275.0,16.9,313.0,148.0,26.2,48.7,1.6256,20,3,9,0
2004-09-23 21:00:00,2.3,275.0,12.6,228.0,116.0,25.1,50.5,1.584,21,3,9,0
2004-09-23 22:00:00,2.1,275.0,10.3,218.0,109.0,24.1,50.7,1.4959,22,3,9,0
2004-09-23 23:00:00,1.7,275.0,8.9,179.0,94.0,22.5,53.7,1.4486,23,3,9,0
2004-09-24 00:00:00,1.0,275.0,6.5,97.0,64.0,22.7,53.7,1.458,0,4,9,0
2004-09-24 01:00:00,0.9,275.0,5.3,83.0,59.0,21.5,57.9,1.4658,1,4,9,0
2004-09-24 02:00:00,0.7,275.0,4.6,80.0,64.0,22.3,55.8,1.4828,2,4,9,0
2004-09-24 03:00:00,0.4,275.0,2.0,73.0,58.0,22.7,53.8,1.4673,3,4,9,0
2004-09-24 04:00:00,0.4,275.0,2.5,66.0,52.0,21.1,59.9,1.4789,4,4,9,0
2004-09-24 05:00:00,0.5,275.0,2.8,109.0,55.0,20.4,63.0,1.4946,5,4,9,0
2004-09-24 06:00:00,1.3,275.0,8.4,232.0,83.0,20.8,62.2,1.5119,6,4,9,0
2004-09-24 07:00:00,3.5,275.0,21.1,535.0,114.0,21.3,61.6,1.5452,7,4,9,0
2004-09-24 08:00:00,5.5,275.0,34.0,684.0,137.0,21.9,60.2,1.56,8,4,9,0
2004-09-24 09:00:00,5.6,275.0,29.4,803.0,160.0,23.0,56.4,1.5614,9,4,9,0
2004-09-24 10:00:00,3.4,275.0,20.3,539.0,138.0,25.1,49.5,1.5572,10,4,9,0
2004-09-24 11:00:00,3.2,275.0,18.4,364.0,134.0,26.6,44.3,1.5229,11,4,9,0
2004-09-24 12:00:00,3.7,275.0,22.3,422.0,143.0,26.2,46.0,1.5422,12,4,9,0
2004-09-24 13:00:00,4.6,275.0,26.9,483.0,153.0,25.4,48.7,1.5594,13,4,9,0
2004-09-24 14:00:00,4.2,275.0,24.0,496.0,145.0,25.6,48.3,1.558,14,4,9,0
2004-09-24 15:00:00,3.3,275.0,19.3,403.0,123.0,25.7,47.8,1.5548,15,4,9,0
2004-09-24 16:00:00,2.7,275.0,14.5,282.0,96.0,24.9,49.2,1.5251,16,4,9,0
2004-09-24 17:00:00,2.2,275.0,11.1,268.0,107.0,18.3,75.4,1.5682,17,4,9,0
2004-09-24 18:00:00,2.8,275.0,10.4,306.0,119.0,16.3,73.9,1.3601,18,4,9,0
2004-09-24 19:00:00,2.9,275.0,10.5,293.0,109.0,15.6,75.7,1.3345,19,4,9,0
2004-09-24 20:00:00,2.0,275.0,5.8,240.0,107.0,15.4,76.6,1.3334,20,4,9,0
2004-09-24 21:00:00,0.7,275.0,2.2,93.0,57.0,14.0,75.4,1.1988,21,4,9,0
2004-09-24 22:00:00,0.6,275.0,2.0,99.0,60.0,14.9,60.5,1.0213,22,4,9,0
2004-09-24 23:00:00,1.2,275.0,3.8,55.0,22.0,15.5,50.9,0.888,23,4,9,0
2004-09-25 00:00:00,1.2,275.0,3.9,19.0,2.0,15.6,50.0,0.8773,0,5,9,1
2004-09-25 01:00:00,1.1,275.0,3.7,26.0,7.0,15.4,53.6,0.9326,1,5,9,1
2004-09-25 02:00:00,0.6,275.0,1.7,26.0,8.0,15.4,53.9,0.9334,2,5,9,1
2004-09-25 03:00:00,0.3,275.0,1.0,34.0,17.5,15.3,52.4,0.9017,3,5,9,1
2004-09-25 04:00:00,0.3,275.0,1.0,42.0,27.0,15.3,53.1,0.9181,4,5,9,1
2004-09-25 05:00:00,0.3,275.0,0.9,32.0,14.0,15.4,53.7,0.9295,5,5,9,1
2004-09-25 06:00:00,0.4,275.0,1.3,25.0,3.0,15.5,53.3,0.9308,6,5,9,1
2004-09-25 07:00:00,0.6,275.0,2.1,28.0,9.0,15.4,52.7,0.9178,7,5,9,1
2004-09-25 08:00:00,0.7,275.0,2.5,41.0,14.0,15.7,51.1,0.9056,8,5,9,1
2004-09-25 09:00:00,1.0,275.0,4.6,130.0,52.0,16.9,47.7,0.9142,9,5,9,1
2004-09-25 10:00:00,1.1,275.0,4.3,173.0,64.0,18.2,41.9,0.8674,10,5,9,1
2004-09-25 11:00:00,1.5,275.0,6.5,168.0,66.0,19.1,37.0,0.8104,11,5,9,1
2004-09-25 12:00:00,1.4,275.0,6.0,51.0,14.0,19.3,34.8,0.771,12,5,9,1
2004-09-25 13:00:00,1.4,275.0,6.0,31.0,9.0,19.8,31.2,0.7127,13,5,9,1
2004-09-25 14:00:00,1.0,275.0,4.5,41.0,12.0,19.8,31.1,0.7104,14,5,9,1
2004-09-25 15:00:00,0.9,275.0,3.9,41.0,14.0,20.2,28.6,0.6717,15,5,9,1
2004-09-25 16:00:00,1.1,275.0,4.6,54.0,21.0,22.1,24.8,0.6514,16,5,9,1
2004-09-25 17:00:00,1.3,275.0,6.7,112.0,43.0,21.1,27.7,0.6853,17,5,9,1
2004-09-25 18:00:00,1.8,275.0,8.9,178.0,62.0,20.1,30.3,0.7045,18,5,9,1
2004-09-25 19:00:00,2.4,275.0,9.8,218.0,68.0,19.5,33.0,0.7384,19,5,9,1
2004-09-25 20:00:00,2.7,275.0,10.8,241.0,81.0,19.3,32.3,0.7163,20,5,9,1
2004-09-25 21:00:00,1.7,275.0,7.4,223.0,88.0,18.4,33.2,0.6975,21,5,9,1
2004-09-25 22:00:00,2.2,275.0,10.3,279.0,99.0,17.8,36.5,0.7366,22,5,9,1
2004-09-25 23:00:00,2.8,275.0,13.8,330.0,98.0,17.8,39.9,0.8035,23,5,9,1
2004-09-26 00:00:00,2.4,275.0,10.9,330.0,97.0,17.0,43.0,0.8242,0,6,9,1
2004-09-26 01:00:00,2.5,275.0,11.7,341.0,101.0,15.5,52.2,0.9136,1,6,9,1
2004-09-26 02:00:00,1.4,275.0,7.8,205.0,90.0,15.6,51.9,0.9135,2,6,9,1
2004-09-26 03:00:00,1.4,275.0,7.7,167.5,75.5,13.5,59.4,0.9176,3,6,9,1
2004-09-26 04:00:00,1.15,275.0,5.5,130.0,61.0,13.4,59.9,0.9173,4,6,9,1
2004-09-26 05:00:00,0.9,275.0,4.5,102.0,55.0,12.5,63.2,0.9146,5,6,9,1
2004-09-26 06:00:00,0.6,275.0,3.3,79.0,46.0,13.6,57.6,0.8941,6,6,9,1
2004-09-26 07:00:00,1.0,275.0,5.4,148.0,56.0,12.2,63.2,0.8964,7,6,9,1
